#
#
# US Geological Survey, Water Resources Data
# retrieved: 2016-09-13 21:24:49 EDT      (vaww02)
#
# This file contains USGS Surface-Water Daily Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd  agency code
# site_no    USGS site number
#
#
# Sites in this file include:
# USGS 03451000 SWANNANOA RIVER AT BILTMORE, NC
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		87915	
#
# Data heading explanations.
# begin_yr_dt ... First complete year of data of daily mean values for this day.
# end_yr_dt   ... Last complete year of data of daily mean values for this day.
# max_va      ... Maximum of daily mean values for this day.
# min_va      ... Minimum of daily mean values for this day.
# mean_va     ... Mean of daily mean values for this day.
# p05_va      ... 05 percentile of daily mean values for this day.
# p10_va      ... 10 percentile of daily mean values for this day.
# p20_va      ... 20 percentile of daily mean values for this day.
# p25_va      ... 25 percentile of daily mean values for this day.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
# p75_va      ... 75 percentile of daily mean values for this day.
# p80_va      ... 80 percentile of daily mean values for this day.
# p90_va      ... 90 percentile of daily mean values for this day.
# p95_va      ... 95 percentile of daily mean values for this day.
#
#
agency_cd	site_no	parameter_cd	ts_id	month_nu	day_nu	begin_yr	end_yr	count_nu	max_va_yr	max_va	min_va_yr	min_va	mean_va	p05_va	p10_va	p20_va	p25_va	p50_va	p75_va	p80_va	p90_va	p95_va
5s	15s	5s	11n	3n	3n	6n	6n	8n	5n	12s	5n	12s	12s	12s	12s	12s	12s	12s	12s	12s	12s	12s
USGS	03451000	00060	87915	7	24	2010	2010	1	2010	40	2010	40	40					40				
USGS	03451000	00060	87915	7	25	2010	2010	1	2010	69	2010	69	69					69				
USGS	03451000	00060	87915	7	26	2010	2010	1	2010	70	2010	70	70					70				
USGS	03451000	00060	87915	7	27	2010	2010	1	2010	48	2010	48	48					48				
USGS	03451000	00060	87915	7	28	2010	2010	1	2010	49	2010	49	49					49				
USGS	03451000	00060	87915	7	29	2010	2010	1	2010	50	2010	50	50					50				
USGS	03451000	00060	87915	7	30	2010	2010	1	2010	39	2010	39	39					39				
USGS	03451000	00060	87915	7	31	2010	2010	1	2010	40	2010	40	40					40				
USGS	03451000	00060	87915	8	1	2010	2010	1	2010	64	2010	64	64					64				
USGS	03451000	00060	87915	8	2	2010	2010	1	2010	47	2010	47	47					47				
USGS	03451000	00060	87915	8	3	2010	2010	1	2010	40	2010	40	40					40				
USGS	03451000	00060	87915	8	4	2010	2010	1	2010	37	2010	37	37					37				
USGS	03451000	00060	87915	8	5	2010	2010	1	2010	117	2010	117	117					117				
USGS	03451000	00060	87915	8	6	2010	2010	1	2010	90	2010	90	90					90				
USGS	03451000	00060	87915	8	7	2010	2010	1	2010	50	2010	50	50					50				
USGS	03451000	00060	87915	8	8	2010	2010	1	2010	42	2010	42	42					42				
USGS	03451000	00060	87915	8	9	2010	2010	1	2010	43	2010	43	43					43				
USGS	03451000	00060	87915	8	10	2010	2010	1	2010	37	2010	37	37					37				
USGS	03451000	00060	87915	8	11	2010	2010	1	2010	37	2010	37	37					37				
USGS	03451000	00060	87915	8	12	2010	2010	1	2010	48	2010	48	48					48				
USGS	03451000	00060	87915	8	13	2010	2010	1	2010	37	2010	37	37					37				
USGS	03451000	00060	87915	8	14	2010	2010	1	2010	35	2010	35	35					35				
USGS	03451000	00060	87915	8	15	2010	2010	1	2010	40	2010	40	40					40				
USGS	03451000	00060	87915	8	16	2010	2010	1	2010	41	2010	41	41					41				
USGS	03451000	00060	87915	8	17	2010	2010	1	2010	36	2010	36	36					36				
USGS	03451000	00060	87915	8	18	2010	2010	1	2010	42	2010	42	42					42				
USGS	03451000	00060	87915	8	19	2010	2010	1	2010	43	2010	43	43					43				
USGS	03451000	00060	87915	8	20	2010	2010	1	2010	39	2010	39	39					39				
USGS	03451000	00060	87915	8	21	2010	2010	1	2010	78	2010	78	78					78				
USGS	03451000	00060	87915	8	22	2010	2010	1	2010	76	2010	76	76					76				
USGS	03451000	00060	87915	8	23	2010	2010	1	2010	42	2010	42	42					42				
USGS	03451000	00060	87915	8	24	2010	2010	1	2010	36	2010	36	36					36				
USGS	03451000	00060	87915	8	25	2010	2010	1	2010	33	2010	33	33					33				
USGS	03451000	00060	87915	8	26	2010	2010	1	2010	32	2010	32	32					32				
USGS	03451000	00060	87915	8	27	2010	2010	1	2010	33	2010	33	33					33				
USGS	03451000	00060	87915	8	28	2010	2010	1	2010	31	2010	31	31					31				
USGS	03451000	00060	87915	8	29	2010	2010	1	2010	30	2010	30	30					30				
USGS	03451000	00060	87915	8	30	2010	2010	1	2010	28	2010	28	28					28				
USGS	03451000	00060	87915	8	31	2010	2010	1	2010	25	2010	25	25					25				
USGS	03451000	00060	87915	9	1	2010	2010	1	2010	26	2010	26	26					26				
USGS	03451000	00060	87915	9	2	2010	2010	1	2010	24	2010	24	24					24				
USGS	03451000	00060	87915	9	3	2010	2010	1	2010	23	2010	23	23					23				
USGS	03451000	00060	87915	9	4	2010	2010	1	2010	22	2010	22	22					22				
USGS	03451000	00060	87915	9	5	2010	2010	1	2010	21	2010	21	21					21				
USGS	03451000	00060	87915	9	6	2010	2010	1	2010	21	2010	21	21					21				
USGS	03451000	00060	87915	9	7	2010	2010	1	2010	21	2010	21	21					21				
USGS	03451000	00060	87915	9	8	2010	2010	1	2010	25	2010	25	25					25				
USGS	03451000	00060	87915	9	9	2010	2010	1	2010	26	2010	26	26					26				
USGS	03451000	00060	87915	9	10	2010	2010	1	2010	24	2010	24	24					24				
USGS	03451000	00060	87915	9	11	2010	2010	1	2010	44	2010	44	44					44				
USGS	03451000	00060	87915	9	12	2010	2010	1	2010	52	2010	52	52					52				
USGS	03451000	00060	87915	9	13	2010	2010	1	2010	29	2010	29	29					29				
USGS	03451000	00060	87915	9	14	2010	2010	1	2010	23	2010	23	23					23				
USGS	03451000	00060	87915	9	15	2010	2010	1	2010	23	2010	23	23					23				
USGS	03451000	00060	87915	9	16	2010	2010	1	2010	21	2010	21	21					21				
USGS	03451000	00060	87915	9	17	2010	2010	1	2010	23	2010	23	23					23				
USGS	03451000	00060	87915	9	18	2010	2010	1	2010	25	2010	25	25					25				
USGS	03451000	00060	87915	9	19	2010	2010	1	2010	23	2010	23	23					23				
USGS	03451000	00060	87915	9	20	2010	2010	1	2010	22	2010	22	22					22				
USGS	03451000	00060	87915	9	21	2010	2010	1	2010	21	2010	21	21					21				
USGS	03451000	00060	87915	9	22	2010	2010	1	2010	20	2010	20	20					20				
USGS	03451000	00060	87915	9	23	2010	2010	1	2010	20	2010	20	20					20				
USGS	03451000	00060	87915	9	24	2010	2010	1	2010	22	2010	22	22					22				
USGS	03451000	00060	87915	9	25	2010	2010	1	2010	18	2010	18	18					18				
USGS	03451000	00060	87915	9	26	2010	2010	1	2010	127	2010	127	127					127				
USGS	03451000	00060	87915	9	27	2010	2010	1	2010	98	2010	98	98					98				
USGS	03451000	00060	87915	9	28	2010	2010	1	2010	127	2010	127	127					127				
USGS	03451000	00060	87915	9	29	2010	2010	1	2010	58	2010	58	58					58				
USGS	03451000	00060	87915	9	30	2010	2010	1	2010	68	2010	68	68					68				
USGS	03451000	00060	87915	10	1	2011	2011	1	2011	44	2011	44	44					44				
USGS	03451000	00060	87915	10	2	2011	2011	1	2011	34	2011	34	34					34				
USGS	03451000	00060	87915	10	3	2011	2011	1	2011	31	2011	31	31					31				
USGS	03451000	00060	87915	10	4	2011	2011	1	2011	30	2011	30	30					30				
USGS	03451000	00060	87915	10	5	2011	2011	1	2011	29	2011	29	29					29				
USGS	03451000	00060	87915	10	6	2011	2011	1	2011	27	2011	27	27					27				
USGS	03451000	00060	87915	10	7	2011	2011	1	2011	26	2011	26	26					26				
USGS	03451000	00060	87915	10	8	2011	2011	1	2011	26	2011	26	26					26				
USGS	03451000	00060	87915	10	9	2011	2011	1	2011	27	2011	27	27					27				
USGS	03451000	00060	87915	10	10	2011	2011	1	2011	26	2011	26	26					26				
USGS	03451000	00060	87915	10	11	2011	2011	1	2011	26	2011	26	26					26				
USGS	03451000	00060	87915	10	12	2011	2011	1	2011	26	2011	26	26					26				
USGS	03451000	00060	87915	10	13	2011	2011	1	2011	26	2011	26	26					26				
USGS	03451000	00060	87915	10	14	2011	2011	1	2011	38	2011	38	38					38				
USGS	03451000	00060	87915	10	15	2011	2011	1	2011	33	2011	33	33					33				
USGS	03451000	00060	87915	10	16	2011	2011	1	2011	30	2011	30	30					30				
USGS	03451000	00060	87915	10	17	2011	2011	1	2011	29	2011	29	29					29				
USGS	03451000	00060	87915	10	18	2011	2011	1	2011	29	2011	29	29					29				
USGS	03451000	00060	87915	10	19	2011	2011	1	2011	30	2011	30	30					30				
USGS	03451000	00060	87915	10	20	2011	2011	1	2011	30	2011	30	30					30				
USGS	03451000	00060	87915	10	21	2011	2011	1	2011	31	2011	31	31					31				
USGS	03451000	00060	87915	10	22	2011	2011	1	2011	30	2011	30	30					30				
USGS	03451000	00060	87915	10	23	2011	2011	1	2011	29	2011	29	29					29				
USGS	03451000	00060	87915	10	24	2011	2011	1	2011	30	2011	30	30					30				
USGS	03451000	00060	87915	10	25	2011	2011	1	2011	44	2011	44	44					44				
USGS	03451000	00060	87915	10	26	2011	2011	1	2011	42	2011	42	42					42				
USGS	03451000	00060	87915	10	27	2011	2011	1	2011	87	2011	87	87					87				
USGS	03451000	00060	87915	10	28	2011	2011	1	2011	57	2011	57	57					57				
USGS	03451000	00060	87915	10	29	2011	2011	1	2011	39	2011	39	39					39				
USGS	03451000	00060	87915	10	30	2011	2011	1	2011	33	2011	33	33					33				
USGS	03451000	00060	87915	10	31	2011	2011	1	2011	33	2011	33	33					33				
USGS	03451000	00060	87915	11	1	2011	2011	1	2011	32	2011	32	32					32				
USGS	03451000	00060	87915	11	2	2011	2011	1	2011	30	2011	30	30					30				
USGS	03451000	00060	87915	11	3	2011	2011	1	2011	30	2011	30	30					30				
USGS	03451000	00060	87915	11	4	2011	2011	1	2011	41	2011	41	41					41				
USGS	03451000	00060	87915	11	5	2011	2011	1	2011	39	2011	39	39					39				
USGS	03451000	00060	87915	11	6	2011	2011	1	2011	37	2011	37	37					37				
USGS	03451000	00060	87915	11	7	2011	2011	1	2011	37	2011	37	37					37				
USGS	03451000	00060	87915	11	8	2011	2011	1	2011	36	2011	36	36					36				
USGS	03451000	00060	87915	11	9	2011	2011	1	2011	35	2011	35	35					35				
USGS	03451000	00060	87915	11	10	2011	2011	1	2011	36	2011	36	36					36				
USGS	03451000	00060	87915	11	11	2011	2011	1	2011	36	2011	36	36					36				
USGS	03451000	00060	87915	11	12	2011	2011	1	2011	38	2011	38	38					38				
USGS	03451000	00060	87915	11	13	2011	2011	1	2011	37	2011	37	37					37				
USGS	03451000	00060	87915	11	14	2011	2011	1	2011	36	2011	36	36					36				
USGS	03451000	00060	87915	11	15	2011	2011	1	2011	41	2011	41	41					41				
USGS	03451000	00060	87915	11	16	2011	2011	1	2011	54	2011	54	54					54				
USGS	03451000	00060	87915	11	17	2011	2011	1	2011	49	2011	49	49					49				
USGS	03451000	00060	87915	11	18	2011	2011	1	2011	40	2011	40	40					40				
USGS	03451000	00060	87915	11	19	2011	2011	1	2011	39	2011	39	39					39				
USGS	03451000	00060	87915	11	20	2011	2011	1	2011	39	2011	39	39					39				
USGS	03451000	00060	87915	11	21	2011	2011	1	2011	39	2011	39	39					39				
USGS	03451000	00060	87915	11	22	2011	2011	1	2011	38	2011	38	38					38				
USGS	03451000	00060	87915	11	23	2011	2011	1	2011	40	2011	40	40					40				
USGS	03451000	00060	87915	11	24	2011	2011	1	2011	39	2011	39	39					39				
USGS	03451000	00060	87915	11	25	2011	2011	1	2011	42	2011	42	42					42				
USGS	03451000	00060	87915	11	26	2011	2011	1	2011	45	2011	45	45					45				
USGS	03451000	00060	87915	11	27	2011	2011	1	2011	41	2011	41	41					41				
USGS	03451000	00060	87915	11	28	2011	2011	1	2011	38	2011	38	38					38				
USGS	03451000	00060	87915	11	29	2011	2011	1	2011	41	2011	41	41					41				
USGS	03451000	00060	87915	11	30	2011	2011	1	2011	394	2011	394	394					394				
USGS	03451000	00060	87915	12	1	2011	2011	1	2011	600	2011	600	600					600				
USGS	03451000	00060	87915	12	2	2011	2011	1	2011	130	2011	130	130					130				
USGS	03451000	00060	87915	12	3	2011	2011	1	2011	89	2011	89	89					89				
USGS	03451000	00060	87915	12	4	2011	2011	1	2011	75	2011	75	75					75				
USGS	03451000	00060	87915	12	5	2011	2011	1	2011	75	2011	75	75					75				
USGS	03451000	00060	87915	12	6	2011	2011	1	2011	62	2011	62	62					62				
USGS	03451000	00060	87915	12	7	2011	2011	1	2011	56	2011	56	56					56				
USGS	03451000	00060	87915	12	8	2011	2011	1	2011	53	2011	53	53					53				
USGS	03451000	00060	87915	12	9	2011	2011	1	2011	51	2011	51	51					51				
USGS	03451000	00060	87915	12	10	2011	2011	1	2011	50	2011	50	50					50				
USGS	03451000	00060	87915	12	11	2011	2011	1	2011	48	2011	48	48					48				
USGS	03451000	00060	87915	12	12	2011	2011	1	2011	60	2011	60	60					60				
USGS	03451000	00060	87915	12	13	2011	2011	1	2011	55	2011	55	55					55				
USGS	03451000	00060	87915	12	14	2011	2011	1	2011	50	2011	50	50					50				
USGS	03451000	00060	87915	12	15	2011	2011	1	2011	51	2011	51	51					51				
USGS	03451000	00060	87915	12	16	2011	2011	1	2011	53	2011	53	53					53				
USGS	03451000	00060	87915	12	17	2011	2011	1	2011	56	2011	56	56					56				
USGS	03451000	00060	87915	12	18	2011	2011	1	2011	51	2011	51	51					51				
USGS	03451000	00060	87915	12	19	2011	2011	1	2011	48	2011	48	48					48				
USGS	03451000	00060	87915	12	20	2011	2011	1	2011	46	2011	46	46					46				
USGS	03451000	00060	87915	12	21	2011	2011	1	2011	46	2011	46	46					46				
USGS	03451000	00060	87915	12	22	2011	2011	1	2011	47	2011	47	47					47				
USGS	03451000	00060	87915	12	23	2011	2011	1	2011	46	2011	46	46					46				
USGS	03451000	00060	87915	12	24	2011	2011	1	2011	45	2011	45	45					45				
USGS	03451000	00060	87915	12	25	2011	2011	1	2011	50	2011	50	50					50				
USGS	03451000	00060	87915	12	26	2011	2011	1	2011	56	2011	56	56					56				
USGS	03451000	00060	87915	12	27	2011	2011	1	2011	52	2011	52	52					52				
USGS	03451000	00060	87915	12	28	2011	2011	1	2011	50	2011	50	50					50				
USGS	03451000	00060	87915	12	29	2011	2011	1	2011	49	2011	49	49					49				
USGS	03451000	00060	87915	12	30	2011	2011	1	2011	49	2011	49	49					49				
USGS	03451000	00060	87915	12	31	2011	2011	1	2011	56	2011	56	56					56				

