#
#
# US Geological Survey, Water Resources Data
# retrieved: 2016-09-13 21:24:34 EDT      (vaww02)
#
# This file contains USGS Surface-Water Daily Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd  agency code
# site_no    USGS site number
#
#
# Sites in this file include:
# USGS 03451000 SWANNANOA RIVER AT BILTMORE, NC
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		87915	
#
# Data heading explanations.
# begin_yr_dt ... First complete year of data of daily mean values for this day.
# end_yr_dt   ... Last complete year of data of daily mean values for this day.
# max_va      ... Maximum of daily mean values for this day.
# min_va      ... Minimum of daily mean values for this day.
# mean_va     ... Mean of daily mean values for this day.
# p05_va      ... 05 percentile of daily mean values for this day.
# p10_va      ... 10 percentile of daily mean values for this day.
# p20_va      ... 20 percentile of daily mean values for this day.
# p25_va      ... 25 percentile of daily mean values for this day.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
# p75_va      ... 75 percentile of daily mean values for this day.
# p80_va      ... 80 percentile of daily mean values for this day.
# p90_va      ... 90 percentile of daily mean values for this day.
# p95_va      ... 95 percentile of daily mean values for this day.
#
#
agency_cd	site_no	parameter_cd	ts_id	month_nu	day_nu	begin_yr	end_yr	count_nu	max_va_yr	max_va	min_va_yr	min_va	mean_va	p05_va	p10_va	p20_va	p25_va	p50_va	p75_va	p80_va	p90_va	p95_va
USGS	03451000	00060	87915	5	10	2011	2011	1	2011	127	2011	127	127					127				
USGS	03451000	00060	87915	5	11	2011	2011	1	2011	169	2011	169	169					169				
USGS	03451000	00060	87915	5	12	2011	2011	1	2011	128	2011	128	128					128				
USGS	03451000	00060	87915	5	13	2011	2011	1	2011	135	2011	135	135					135				
USGS	03451000	00060	87915	5	14	2011	2011	1	2011	132	2011	132	132					132				
USGS	03451000	00060	87915	5	15	2011	2011	1	2011	120	2011	120	120					120				
USGS	03451000	00060	87915	5	16	2011	2011	1	2011	114	2011	114	114					114				
USGS	03451000	00060	87915	5	17	2011	2011	1	2011	145	2011	145	145					145				
USGS	03451000	00060	87915	5	18	2011	2011	1	2011	146	2011	146	146					146				
USGS	03451000	00060	87915	5	19	2011	2011	1	2011	126	2011	126	126					126				
USGS	03451000	00060	87915	5	20	2011	2011	1	2011	121	2011	121	121					121				
USGS	03451000	00060	87915	5	21	2011	2011	1	2011	118	2011	118	118					118				
USGS	03451000	00060	87915	5	22	2011	2011	1	2011	126	2011	126	126					126				
USGS	03451000	00060	87915	5	23	2011	2011	1	2011	126	2011	126	126					126				
USGS	03451000	00060	87915	5	24	2011	2011	1	2011	110	2011	110	110					110				
USGS	03451000	00060	87915	5	25	2011	2011	1	2011	102	2011	102	102					102				
USGS	03451000	00060	87915	5	26	2011	2011	1	2011	84	2011	84	84					84				
USGS	03451000	00060	87915	5	27	2011	2011	1	2011	101	2011	101	101					101				
USGS	03451000	00060	87915	5	28	2011	2011	1	2011	92	2011	92	92					92				
USGS	03451000	00060	87915	5	29	2011	2011	1	2011	71	2011	71	71					71				
USGS	03451000	00060	87915	5	30	2011	2011	1	2011	64	2011	64	64					64				
USGS	03451000	00060	87915	5	31	2011	2011	1	2011	59	2011	59	59					59				
USGS	03451000	00060	87915	6	1	2011	2011	1	2011	55	2011	55	55					55				
USGS	03451000	00060	87915	6	2	2011	2011	1	2011	53	2011	53	53					53				
USGS	03451000	00060	87915	6	3	2011	2011	1	2011	50	2011	50	50					50				
USGS	03451000	00060	87915	6	4	2011	2011	1	2011	48	2011	48	48					48				
USGS	03451000	00060	87915	6	5	2011	2011	1	2011	46	2011	46	46					46				
USGS	03451000	00060	87915	6	6	2011	2011	1	2011	46	2011	46	46					46				
USGS	03451000	00060	87915	6	7	2011	2011	1	2011	55	2011	55	55					55				
USGS	03451000	00060	87915	6	8	2011	2011	1	2011	96	2011	96	96					96				
USGS	03451000	00060	87915	6	9	2011	2011	1	2011	90	2011	90	90					90				
USGS	03451000	00060	87915	6	10	2011	2011	1	2011	68	2011	68	68					68				
USGS	03451000	00060	87915	6	11	2011	2011	1	2011	52	2011	52	52					52				
USGS	03451000	00060	87915	6	12	2011	2011	1	2011	74	2011	74	74					74				
USGS	03451000	00060	87915	6	13	2011	2011	1	2011	64	2011	64	64					64				
USGS	03451000	00060	87915	6	14	2011	2011	1	2011	50	2011	50	50					50				
USGS	03451000	00060	87915	6	15	2011	2011	1	2011	89	2011	89	89					89				
USGS	03451000	00060	87915	6	16	2011	2011	1	2011	88	2011	88	88					88				
USGS	03451000	00060	87915	6	17	2011	2011	1	2011	55	2011	55	55					55				
USGS	03451000	00060	87915	6	18	2011	2011	1	2011	53	2011	53	53					53				
USGS	03451000	00060	87915	6	19	2011	2011	1	2011	135	2011	135	135					135				
USGS	03451000	00060	87915	6	20	2011	2011	1	2011	95	2011	95	95					95				
USGS	03451000	00060	87915	6	21	2011	2011	1	2011	77	2011	77	77					77				
USGS	03451000	00060	87915	6	22	2011	2011	1	2011	61	2011	61	61					61				
USGS	03451000	00060	87915	6	23	2011	2011	1	2011	74	2011	74	74					74				
USGS	03451000	00060	87915	6	24	2011	2011	1	2011	66	2011	66	66					66				
USGS	03451000	00060	87915	6	25	2011	2011	1	2011	53	2011	53	53					53				
USGS	03451000	00060	87915	6	26	2011	2011	1	2011	48	2011	48	48					48				
USGS	03451000	00060	87915	6	27	2011	2011	1	2011	47	2011	47	47					47				
USGS	03451000	00060	87915	6	28	2011	2011	1	2011	54	2011	54	54					54				
USGS	03451000	00060	87915	6	29	2011	2011	1	2011	56	2011	56	56					56				
USGS	03451000	00060	87915	6	30	2011	2011	1	2011	41	2011	41	41					41				
USGS	03451000	00060	87915	7	1	2011	2011	1	2011	39	2011	39	39					39				
USGS	03451000	00060	87915	7	2	2011	2011	1	2011	36	2011	36	36					36				
USGS	03451000	00060	87915	7	3	2011	2011	1	2011	35	2011	35	35					35				
USGS	03451000	00060	87915	7	4	2011	2011	1	2011	34	2011	34	34					34				
USGS	03451000	00060	87915	7	5	2011	2011	1	2011	87	2011	87	87					87				
USGS	03451000	00060	87915	7	6	2011	2011	1	2011	106	2011	106	106					106				
USGS	03451000	00060	87915	7	7	2011	2011	1	2011	74	2011	74	74					74				
USGS	03451000	00060	87915	7	8	2011	2011	1	2011	99	2011	99	99					99				
USGS	03451000	00060	87915	7	9	2011	2011	1	2011	81	2011	81	81					81				
USGS	03451000	00060	87915	7	10	2011	2011	1	2011	62	2011	62	62					62				
USGS	03451000	00060	87915	7	11	2011	2011	1	2011	103	2011	103	103					103				
USGS	03451000	00060	87915	7	12	2011	2011	1	2011	90	2011	90	90					90				
USGS	03451000	00060	87915	7	13	2011	2011	1	2011	72	2011	72	72					72				
USGS	03451000	00060	87915	7	14	2011	2011	1	2011	60	2011	60	60					60				
USGS	03451000	00060	87915	7	15	2011	2011	1	2011	51	2011	51	51					51				
USGS	03451000	00060	87915	7	16	2011	2011	1	2011	50	2011	50	50					50				
USGS	03451000	00060	87915	7	17	2011	2011	1	2011	46	2011	46	46					46				
USGS	03451000	00060	87915	7	18	2011	2011	1	2011	42	2011	42	42					42				
USGS	03451000	00060	87915	7	19	2011	2011	1	2011	63	2011	63	63					63				
USGS	03451000	00060	87915	7	20	2011	2011	1	2011	88	2011	88	88					88				
USGS	03451000	00060	87915	7	21	2011	2011	1	2011	100	2011	100	100					100				
USGS	03451000	00060	87915	7	22	2011	2011	1	2011	95	2011	95	95					95				
USGS	03451000	00060	87915	7	23	2011	2011	1	2011	78	2011	78	78					78				
USGS	03451000	00060	87915	7	24	2011	2011	1	2011	80	2011	80	80					80				
USGS	03451000	00060	87915	7	25	2011	2011	1	2011	113	2011	113	113					113				
USGS	03451000	00060	87915	7	26	2011	2011	1	2011	59	2011	59	59					59				
USGS	03451000	00060	87915	7	27	2011	2011	1	2011	35	2011	35	35					35				
USGS	03451000	00060	87915	7	28	2011	2011	1	2011	30	2011	30	30					30				
USGS	03451000	00060	87915	7	29	2011	2011	1	2011	28	2011	28	28					28				
USGS	03451000	00060	87915	7	30	2011	2011	1	2011	30	2011	30	30					30				
USGS	03451000	00060	87915	7	31	2011	2011	1	2011	26	2011	26	26					26				
USGS	03451000	00060	87915	8	1	2011	2011	1	2011	29	2011	29	29					29				
USGS	03451000	00060	87915	8	2	2011	2011	1	2011	25	2011	25	25					25				
USGS	03451000	00060	87915	8	3	2011	2011	1	2011	23	2011	23	23					23				
USGS	03451000	00060	87915	8	4	2011	2011	1	2011	21	2011	21	21					21				
USGS	03451000	00060	87915	8	5	2011	2011	1	2011	20	2011	20	20					20				
USGS	03451000	00060	87915	8	6	2011	2011	1	2011	22	2011	22	22					22				
USGS	03451000	00060	87915	8	7	2011	2011	1	2011	46	2011	46	46					46				
USGS	03451000	00060	87915	8	8	2011	2011	1	2011	36	2011	36	36					36				
USGS	03451000	00060	87915	8	9	2011	2011	1	2011	28	2011	28	28					28				
USGS	03451000	00060	87915	8	10	2011	2011	1	2011	23	2011	23	23					23				
USGS	03451000	00060	87915	8	11	2011	2011	1	2011	20	2011	20	20					20				
USGS	03451000	00060	87915	8	12	2011	2011	1	2011	39	2011	39	39					39				
USGS	03451000	00060	87915	8	13	2011	2011	1	2011	25	2011	25	25					25				
USGS	03451000	00060	87915	8	14	2011	2011	1	2011	33	2011	33	33					33				
USGS	03451000	00060	87915	8	15	2011	2011	1	2011	28	2011	28	28					28				
USGS	03451000	00060	87915	8	16	2011	2011	1	2011	21	2011	21	21					21				
USGS	03451000	00060	87915	8	17	2011	2011	1	2011	19	2011	19	19					19				
USGS	03451000	00060	87915	8	18	2011	2011	1	2011	25	2011	25	25					25				
USGS	03451000	00060	87915	8	19	2011	2011	1	2011	23	2011	23	23					23				
USGS	03451000	00060	87915	8	20	2011	2011	1	2011	22	2011	22	22					22				
USGS	03451000	00060	87915	8	21	2011	2011	1	2011	46	2011	46	46					46				
USGS	03451000	00060	87915	8	22	2011	2011	1	2011	30	2011	30	30					30				
USGS	03451000	00060	87915	8	23	2011	2011	1	2011	26	2011	26	26					26				
USGS	03451000	00060	87915	8	24	2011	2011	1	2011	19	2011	19	19					19				
USGS	03451000	00060	87915	8	25	2011	2011	1	2011	17	2011	17	17					17				
USGS	03451000	00060	87915	8	26	2011	2011	1	2011	18	2011	18	18					18				
USGS	03451000	00060	87915	8	27	2011	2011	1	2011	22	2011	22	22					22				
USGS	03451000	00060	87915	8	28	2011	2011	1	2011	21	2011	21	21					21				
USGS	03451000	00060	87915	8	29	2011	2011	1	2011	17	2011	17	17					17				
USGS	03451000	00060	87915	8	30	2011	2011	1	2011	15	2011	15	15					15				
USGS	03451000	00060	87915	8	31	2011	2011	1	2011	15	2011	15	15					15				
USGS	03451000	00060	87915	9	1	2011	2011	1	2011	15	2011	15	15					15				
USGS	03451000	00060	87915	9	2	2011	2011	1	2011	17	2011	17	17					17				
USGS	03451000	00060	87915	9	3	2011	2011	1	2011	23	2011	23	23					23				
USGS	03451000	00060	87915	9	4	2011	2011	1	2011	21	2011	21	21					21				
USGS	03451000	00060	87915	9	5	2011	2011	1	2011	242	2011	242	242					242				
USGS	03451000	00060	87915	9	6	2011	2011	1	2011	214	2011	214	214					214				
USGS	03451000	00060	87915	9	7	2011	2011	1	2011	59	2011	59	59					59				
USGS	03451000	00060	87915	9	8	2011	2011	1	2011	42	2011	42	42					42				
USGS	03451000	00060	87915	9	9	2011	2011	1	2011	34	2011	34	34					34				
USGS	03451000	00060	87915	9	10	2011	2011	1	2011	31	2011	31	31					31				
USGS	03451000	00060	87915	9	11	2011	2011	1	2011	28	2011	28	28					28				
USGS	03451000	00060	87915	9	12	2011	2011	1	2011	27	2011	27	27					27				
USGS	03451000	00060	87915	9	13	2011	2011	1	2011	26	2011	26	26					26				
USGS	03451000	00060	87915	9	14	2011	2011	1	2011	24	2011	24	24					24				
USGS	03451000	00060	87915	9	15	2011	2011	1	2011	24	2011	24	24					24				
USGS	03451000	00060	87915	9	16	2011	2011	1	2011	23	2011	23	23					23				
USGS	03451000	00060	87915	9	17	2011	2011	1	2011	23	2011	23	23					23				
USGS	03451000	00060	87915	9	18	2011	2011	1	2011	24	2011	24	24					24				
USGS	03451000	00060	87915	9	19	2011	2011	1	2011	25	2011	25	25					25				
USGS	03451000	00060	87915	9	20	2011	2011	1	2011	26	2011	26	26					26				
USGS	03451000	00060	87915	9	21	2011	2011	1	2011	51	2011	51	51					51				
USGS	03451000	00060	87915	9	22	2011	2011	1	2011	45	2011	45	45					45				
USGS	03451000	00060	87915	9	23	2011	2011	1	2011	98	2011	98	98					98				
USGS	03451000	00060	87915	9	24	2011	2011	1	2011	45	2011	45	45					45				
USGS	03451000	00060	87915	9	25	2011	2011	1	2011	33	2011	33	33					33				
USGS	03451000	00060	87915	9	26	2011	2011	1	2011	30	2011	30	30					30				
USGS	03451000	00060	87915	9	27	2011	2011	1	2011	31	2011	31	31					31				
USGS	03451000	00060	87915	9	28	2011	2011	1	2011	29	2011	29	29					29				
USGS	03451000	00060	87915	9	29	2011	2011	1	2011	27	2011	27	27					27				
USGS	03451000	00060	87915	9	30	2011	2011	1	2011	27	2011	27	27					27				
USGS	03451000	00060	87915	10	1	2012	2012	1	2012	23	2012	23	23					23				
USGS	03451000	00060	87915	10	2	2012	2012	1	2012	21	2012	21	21					21				
USGS	03451000	00060	87915	10	3	2012	2012	1	2012	21	2012	21	21					21				
USGS	03451000	00060	87915	10	4	2012	2012	1	2012	21	2012	21	21					21				
USGS	03451000	00060	87915	10	5	2012	2012	1	2012	21	2012	21	21					21				
USGS	03451000	00060	87915	10	6	2012	2012	1	2012	21	2012	21	21					21				
USGS	03451000	00060	87915	10	7	2012	2012	1	2012	20	2012	20	20					20				
USGS	03451000	00060	87915	10	8	2012	2012	1	2012	20	2012	20	20					20				
USGS	03451000	00060	87915	10	9	2012	2012	1	2012	19	2012	19	19					19				
USGS	03451000	00060	87915	10	10	2012	2012	1	2012	19	2012	19	19					19				
USGS	03451000	00060	87915	10	11	2012	2012	1	2012	30	2012	30	30					30				
USGS	03451000	00060	87915	10	12	2012	2012	1	2012	72	2012	72	72					72				
USGS	03451000	00060	87915	10	13	2012	2012	1	2012	43	2012	43	43					43				
USGS	03451000	00060	87915	10	14	2012	2012	1	2012	44	2012	44	44					44				
USGS	03451000	00060	87915	10	15	2012	2012	1	2012	28	2012	28	28					28				
USGS	03451000	00060	87915	10	16	2012	2012	1	2012	24	2012	24	24					24				
USGS	03451000	00060	87915	10	17	2012	2012	1	2012	23	2012	23	23					23				
USGS	03451000	00060	87915	10	18	2012	2012	1	2012	27	2012	27	27					27				
USGS	03451000	00060	87915	10	19	2012	2012	1	2012	61	2012	61	61					61				
USGS	03451000	00060	87915	10	20	2012	2012	1	2012	46	2012	46	46					46				
USGS	03451000	00060	87915	10	21	2012	2012	1	2012	32	2012	32	32					32				
USGS	03451000	00060	87915	10	22	2012	2012	1	2012	28	2012	28	28					28				
USGS	03451000	00060	87915	10	23	2012	2012	1	2012	28	2012	28	28					28				
USGS	03451000	00060	87915	10	24	2012	2012	1	2012	29	2012	29	29					29				
